Close_Diff,High_Diff,Low_Diff,Open_Diff,Day_of_Week,Day_of_Month,Month,MA_50_Diff,MA_200_Diff,EMA_9_Diff,EMA_50_Diff,EMA_100_Diff,MACD,MACD_Signal,RSI,Date,model_smart_dumb_spread_close,model_percent_bearish_close
-0.731,-0.551,-0.345,-0.731,3.0,18.0,5.0,-1.135,3.242,0.043,-0.144,0.687,-3.418,-6.513,47.061,2000-05-18,-0.01,0.22
-2.105,-1.423,-2.429,-2.105,4.0,19.0,5.0,-3.318,1.128,-1.686,-2.208,-1.421,-5.476,-6.306,38.789,2000-05-19,0.06,0.17
-0.443,-1.871,-2.364,-0.443,0.0,22.0,5.0,-3.786,0.653,-1.71,-2.558,-1.835,-7.522,-6.549,41.157,2000-05-22,0.11,0.22
-1.918,-0.464,0.351,-1.918,1.0,23.0,5.0,-5.8,-1.317,-2.959,-4.384,-3.75,-11.183,-7.476,41.861,2000-05-23,0.17,0.3
1.834,-0.168,-0.89,1.834,2.0,24.0,5.0,-3.952,0.465,-0.884,-2.406,-1.845,-11.914,-8.363,48.073,2000-05-24,0.14,0.26
-1.253,0.748,0.94,-1.253,3.0,25.0,5.0,-5.256,-0.827,-1.731,-3.56,-3.075,-13.749,-9.44,40.446,2000-05-25,0.16,0.17
-0.253,-1.441,-0.305,-0.253,4.0,26.0,5.0,-5.407,-1.112,-1.592,-3.673,-3.27,-15.31,-10.614,41.21,2000-05-26,0.15,0.26
3.224,2.221,0.584,3.224,1.0,30.0,5.0,-2.055,2.013,1.265,-0.418,-0.044,-12.813,-11.054,51.748,2000-05-30,0.11,0.35
-0.13,0.851,2.728,-0.13,2.0,31.0,5.0,-2.137,1.854,0.909,-0.527,-0.171,-10.859,-11.015,57.014,2000-05-31,0.06,0.35
1.986,0.993,0.368,1.986,3.0,1.0,6.0,-0.087,3.728,2.271,1.374,1.744,-6.954,-10.203,57.561,2000-06-01,-0.04,0.29
1.964,2.39,1.986,1.964,4.0,2.0,6.0,1.873,5.534,3.322,3.145,3.565,-1.546,-8.471,59.828,2000-06-02,-0.13,0.29
-0.652,-0.416,1.095,-0.652,0.0,5.0,6.0,1.31,4.865,2.15,2.411,2.874,1.941,-6.389,52.885,2000-06-05,-0.22,0.29
-0.667,-0.402,-0.675,-0.667,1.0,6.0,6.0,0.743,4.184,1.195,1.687,2.178,3.87,-4.337,48.428,2000-06-06,-0.26,0.21
0.927,0.221,0.03,0.927,2.0,7.0,6.0,1.726,5.027,1.682,2.489,3.016,6.415,-2.187,54.601,2000-06-07,-0.25,0.25
-0.659,0.073,0.086,-0.659,3.0,8.0,6.0,1.138,4.364,0.824,1.77,2.326,7.563,-0.237,54.793,2000-06-08,-0.25,0.29
-0.323,-0.202,-0.109,-0.323,4.0,9.0,6.0,0.888,4.028,0.402,1.395,1.969,8.0,1.411,60.889,2000-06-09,-0.25,0.33
-0.752,-0.655,-0.611,-0.752,0.0,12.0,6.0,0.196,3.272,-0.282,0.623,1.203,7.378,2.604,59.662,2000-06-12,-0.25,0.29
1.621,0.502,-0.242,1.621,1.0,13.0,6.0,1.828,4.774,1.055,2.121,2.724,8.676,3.818,70.697,2000-06-13,-0.29,0.25
0.075,0.899,1.757,0.075,2.0,14.0,6.0,1.949,4.795,0.903,2.108,2.741,9.682,4.991,67.284,2000-06-14,-0.31,0.33
0.557,-0.105,-0.23,0.557,3.0,15.0,6.0,2.514,5.269,1.161,2.547,3.215,11.013,6.196,74.614,2000-06-15,-0.34,0.46
-0.965,-0.072,-0.282,-0.965,4.0,16.0,6.0,1.595,4.301,0.159,1.534,2.227,10.792,7.115,70.755,2000-06-16,-0.32,0.38
1.471,0.542,-0.091,1.471,0.0,19.0,6.0,3.042,5.632,1.285,2.846,3.572,12.214,8.135,67.143,2000-06-19,-0.32,0.38
-0.676,-0.118,0.77,-0.676,1.0,20.0,6.0,2.437,4.949,0.49,2.098,2.858,12.388,8.985,64.299,2000-06-20,-0.28,0.25
0.215,-0.335,-0.118,0.215,2.0,21.0,6.0,2.681,5.11,0.563,2.218,3.006,12.636,9.715,58.996,2000-06-21,-0.29,0.24
-1.822,-0.21,-1.391,-1.822,3.0,22.0,6.0,0.941,3.311,-1.026,0.388,1.182,10.537,9.88,42.492,2000-06-22,-0.23,0.15
-0.737,-1.305,-0.671,-0.737,4.0,23.0,6.0,0.242,2.561,-1.421,-0.338,0.439,7.918,9.487,42.221,2000-06-23,-0.2,0.15
0.959,0.173,0.218,0.959,0.0,26.0,6.0,1.169,3.452,-0.365,0.592,1.358,6.88,8.966,49.265,2000-06-26,-0.2,0.22
-0.327,0.069,0.629,-0.327,1.0,27.0,6.0,0.716,3.098,-0.556,0.255,1.014,5.608,8.294,43.631,2000-06-27,-0.23,0.22
0.294,0.292,0.0,0.294,2.0,28.0,6.0,0.934,3.342,-0.209,0.526,1.279,4.889,7.613,47.832,2000-06-28,-0.28,0.19
-0.854,-0.849,-1.097,-0.854,3.0,29.0,6.0,0.079,2.466,-0.858,-0.318,0.419,3.277,6.746,45.605,2000-06-29,-0.3,0.26
0.847,-0.033,0.289,0.847,4.0,30.0,6.0,0.88,3.238,-0.009,0.504,1.23,2.952,5.987,52.576,2000-06-30,-0.29,0.22
1.027,1.041,0.834,1.027,0.0,3.0,7.0,1.84,4.176,0.806,1.456,2.19,3.855,5.561,50.032,2000-07-03,-0.3,0.3
-1.586,-0.02,-0.573,-1.586,2.0,5.0,7.0,0.236,2.593,-0.634,-0.127,0.602,2.659,4.98,43.271,2000-07-05,-0.27,0.19
0.722,-0.537,-0.2,0.722,3.0,6.0,7.0,0.979,3.24,0.07,0.567,1.288,2.525,4.489,43.969,2000-07-06,-0.26,0.26
1.526,1.608,1.186,1.526,4.0,7.0,7.0,2.443,4.637,1.258,1.981,2.717,4.164,4.424,53.783,2000-07-07,-0.27,0.26
-0.222,0.091,1.24,-0.222,0.0,10.0,7.0,2.212,4.359,0.83,1.694,2.451,5.139,4.567,46.993,2000-07-10,-0.33,0.26
0.356,0.16,-0.289,0.356,1.0,11.0,7.0,2.521,4.63,0.946,1.963,2.742,6.264,4.907,51.469,2000-07-11,-0.38,0.22
0.813,0.578,0.708,0.813,2.0,12.0,7.0,3.274,5.329,1.396,2.645,3.457,8.035,5.532,53.903,2000-07-12,-0.39,0.3
0.196,0.261,0.592,0.196,3.0,13.0,7.0,3.396,5.443,1.271,2.724,3.573,9.563,6.338,64.303,2000-07-13,-0.39,0.22
0.945,0.572,0.337,0.945,4.0,14.0,7.0,4.175,6.248,1.756,3.493,4.387,11.78,7.427,71.947,2000-07-14,-0.43,0.37
0.034,0.481,0.713,0.034,0.0,17.0,7.0,4.074,6.204,1.432,3.387,4.332,13.423,8.626,69.329,2000-07-17,-0.44,0.37
-1.109,-0.445,-0.925,-1.109,1.0,18.0,7.0,2.917,5.082,0.261,2.213,3.195,13.221,9.545,63.957,2000-07-18,-0.41,0.11
-0.789,-0.989,-0.781,-0.789,2.0,19.0,7.0,2.067,4.268,-0.425,1.38,2.377,11.973,10.03,58.364,2000-07-19,-0.35,0.15
0.918,0.423,0.149,0.918,3.0,20.0,7.0,2.847,5.074,0.391,2.188,3.201,11.944,10.413,66.271,2000-07-20,-0.34,0.22
-1.028,-0.42,-0.271,-1.028,4.0,21.0,7.0,1.706,4.035,-0.515,1.126,2.152,10.558,10.442,57.681,2000-07-21,-0.33,0.15
-1.074,-0.65,-0.957,-1.074,0.0,24.0,7.0,0.561,2.943,-1.285,0.05,1.068,8.084,9.97,48.433,2000-07-24,-0.31,0.22
0.695,-0.645,0.033,0.695,1.0,25.0,7.0,1.175,3.566,-0.469,0.711,1.716,6.865,9.349,59.144,2000-07-25,-0.3,0.26
-1.495,-0.121,-0.811,-1.495,2.0,26.0,7.0,-0.325,2.062,-1.595,-0.765,0.22,4.073,8.294,48.72,2000-07-26,-0.3,0.22
-0.193,-0.659,-0.49,-0.193,3.0,27.0,7.0,-0.496,1.826,-1.433,-0.922,0.026,1.616,6.958,40.014,2000-07-27,-0.3,0.22
-2.051,-0.573,-2.155,-2.051,4.0,28.0,7.0,-2.561,-0.277,-2.846,-2.916,-2.026,-2.699,5.027,33.898,2000-07-28,-0.22,0.22
0.77,-1.285,0.29,0.77,0.0,31.0,7.0,-1.768,0.438,-1.647,-2.046,-1.221,-5.177,2.986,35.998,2000-07-31,-0.19,0.37
0.508,0.41,0.746,0.508,1.0,1.0,8.0,-1.297,0.875,-0.907,-1.47,-0.696,-6.479,1.093,34.244,2000-08-01,-0.16,0.3
0.042,0.558,0.329,0.042,2.0,2.0,8.0,-1.307,0.852,-0.692,-1.372,-0.641,-7.377,-0.601,33.355,2000-08-02,-0.2,0.3
0.963,0.191,-0.522,0.963,3.0,3.0,8.0,-0.449,1.732,0.215,-0.389,0.313,-6.891,-1.859,33.246,2000-08-03,-0.2,0.33
0.714,0.59,1.782,0.714,4.0,4.0,8.0,0.176,2.37,0.738,0.31,1.0,-5.605,-2.608,36.878,2000-08-04,-0.24,0.41
1.12,1.228,0.643,1.12,0.0,7.0,8.0,1.149,3.385,1.47,1.359,2.055,-3.226,-2.732,46.013,2000-08-07,-0.3,0.48
0.235,0.245,0.809,0.235,1.0,8.0,8.0,1.24,3.551,1.361,1.529,2.24,-1.047,-2.395,50.243,2000-08-08,-0.37,0.44
-0.67,0.391,-0.098,-0.67,2.0,9.0,8.0,0.506,2.84,0.557,0.831,1.549,-0.121,-1.94,43.279,2000-08-09,-0.37,0.3
-0.857,-1.019,-0.766,-0.857,3.0,10.0,8.0,-0.408,1.939,-0.242,-0.025,0.685,-0.4,-1.632,43.998,2000-08-10,-0.34,0.33
0.794,0.031,-0.478,0.794,4.0,11.0,8.0,0.351,2.652,0.438,0.732,1.438,0.31,-1.244,52.333,2000-08-11,-0.33,0.44
1.34,1.083,1.08,1.34,0.0,14.0,8.0,1.649,3.889,1.403,1.965,2.687,2.436,-0.508,54.987,2000-08-14,-0.38,0.52
-0.478,0.098,0.97,-0.478,1.0,15.0,8.0,1.154,3.386,0.744,1.435,2.175,3.505,0.295,60.231,2000-08-15,-0.4,0.37
-0.309,0.113,-0.475,-0.309,2.0,16.0,8.0,0.819,3.045,0.349,1.086,1.835,3.937,1.023,59.554,2000-08-16,-0.39,0.33
1.096,0.316,0.274,1.096,3.0,17.0,8.0,1.861,4.046,1.144,2.074,2.842,5.525,1.924,76.323,2000-08-17,-0.38,0.52
-0.291,-0.001,0.614,-0.291,4.0,18.0,8.0,1.534,3.721,0.684,1.718,2.508,6.359,2.811,72.044,2000-08-18,-0.38,0.48
0.52,0.233,0.146,0.52,0.0,21.0,8.0,1.987,4.173,0.959,2.139,2.953,7.559,3.76,72.143,2000-08-21,-0.39,0.44
-0.09,0.348,0.432,-0.09,1.0,22.0,8.0,1.829,4.044,0.696,1.971,2.809,8.305,4.669,71.324,2000-08-22,-0.38,0.44
0.523,-0.058,-0.546,0.523,2.0,23.0,8.0,2.292,4.501,0.97,2.384,3.249,9.421,5.62,70.029,2000-08-23,-0.38,0.52
0.155,0.256,0.8,0.155,3.0,24.0,8.0,2.393,4.602,0.899,2.436,3.332,10.374,6.571,68.109,2000-08-24,-0.37,0.56
-0.123,0.149,0.257,-0.123,4.0,25.0,8.0,2.236,4.44,0.621,2.224,3.149,10.854,7.427,62.246,2000-08-25,-0.39,0.48
0.507,0.692,0.086,0.507,0.0,28.0,8.0,2.664,4.878,0.898,2.611,3.566,11.716,8.285,63.613,2000-08-28,-0.41,0.56
-0.281,-0.595,-0.066,-0.281,1.0,29.0,8.0,2.358,4.573,0.495,2.245,3.229,11.919,9.012,66.92,2000-08-29,-0.43,0.48
-0.48,-0.288,-0.357,-0.48,2.0,30.0,8.0,1.852,4.076,0.012,1.704,2.707,11.364,9.482,70.379,2000-08-30,-0.43,0.56
1.004,0.984,0.167,1.004,3.0,31.0,8.0,2.777,4.998,0.805,2.576,3.602,12.003,9.987,71.345,2000-08-31,-0.44,0.59
0.204,0.309,0.866,0.204,4.0,1.0,9.0,2.884,5.155,0.805,2.666,3.723,12.614,10.512,66.094,2000-09-01,-0.45,0.56
-0.9,-0.604,-0.752,-0.9,1.0,5.0,9.0,1.915,4.266,-0.077,1.712,2.792,11.856,10.781,61.638,2000-09-05,-0.46,0.52
-0.984,-0.552,-0.799,-0.984,2.0,6.0,9.0,0.891,3.291,-0.857,0.706,1.789,9.945,10.614,55.764,2000-09-06,-0.39,0.44
0.688,-0.472,0.004,0.688,3.0,7.0,9.0,1.498,3.924,-0.135,1.33,2.411,9.152,10.321,53.169,2000-09-07,-0.32,0.44
-0.533,-0.181,-0.155,-0.533,4.0,8.0,9.0,0.917,3.379,-0.537,0.769,1.851,7.788,9.815,51.321,2000-09-08,-0.28,0.37
-0.351,0.272,-0.463,-0.351,0.0,11.0,9.0,0.506,3.015,-0.713,0.404,1.476,6.212,9.094,45.026,2000-09-11,-0.25,0.37
-0.488,-0.663,-0.209,-0.488,1.0,12.0,9.0,-0.02,2.517,-0.965,-0.081,0.973,4.327,8.141,42.573,2000-09-12,-0.21,0.3
0.197,-0.617,-0.399,0.197,2.0,13.0,9.0,0.156,2.683,-0.613,0.111,1.144,3.034,7.119,39.85,2000-09-13,-0.2,0.3
-0.272,0.465,0.186,-0.272,3.0,14.0,9.0,-0.163,2.386,-0.71,-0.155,0.857,1.664,6.028,36.988,2000-09-14,-0.19,0.3
-1.017,-0.897,-1.099,-1.017,4.0,15.0,9.0,-1.204,1.36,-1.396,-1.138,-0.158,-0.63,4.696,32.873,2000-09-15,-0.13,0.26
-1.453,-0.877,-1.286,-1.453,0.0,18.0,9.0,-2.649,-0.107,-2.313,-2.526,-1.602,-4.119,2.933,23.704,2000-09-18,-0.05,0.26
1.065,-0.465,0.191,1.065,1.0,19.0,9.0,-1.545,0.94,-0.987,-1.389,-0.521,-5.578,1.231,32.592,2000-09-19,0.03,0.33
-0.586,-0.022,-0.939,-0.586,2.0,20.0,9.0,-2.104,0.346,-1.266,-1.909,-1.092,-7.341,-0.483,32.297,2000-09-20,0.07,0.26
-0.158,-0.536,0.366,-0.158,3.0,21.0,9.0,-2.204,0.174,-1.141,-1.989,-1.227,-8.821,-2.151,23.994,2000-09-21,0.09,0.26
-0.023,-0.24,-0.996,-0.023,4.0,22.0,9.0,-2.163,0.136,-0.931,-1.933,-1.225,-9.906,-3.702,22.115,2000-09-22,0.11,0.33
-0.669,0.548,0.999,-0.669,0.0,25.0,9.0,-2.752,-0.547,-1.289,-2.517,-1.869,-11.416,-5.245,22.821,2000-09-25,0.1,0.19
-0.821,-0.66,-0.751,-0.821,1.0,26.0,9.0,-3.486,-1.383,-1.702,-3.234,-2.659,-13.412,-6.878,23.384,2000-09-26,0.13,0.11
-0.045,-0.76,-0.403,-0.045,2.0,27.0,9.0,-3.438,-1.433,-1.398,-3.151,-2.651,-14.874,-8.477,16.267,2000-09-27,0.15,0.11
2.224,1.734,0.44,2.224,3.0,28.0,9.0,-1.156,0.755,0.646,-0.872,-0.41,-13.32,-9.446,36.714,2000-09-28,0.13,0.22
-1.494,-0.23,0.75,-1.494,4.0,29.0,9.0,-2.607,-0.758,-0.688,-2.307,-1.894,-13.688,-10.294,32.74,2000-09-29,0.1,0.15
-0.019,-0.876,-0.469,-0.019,0.0,2.0,10.0,-2.566,-0.784,-0.566,-2.236,-1.876,-13.842,-11.004,34.309,2000-10-02,0.09,0.15
-0.68,0.644,-0.313,-0.68,1.0,3.0,10.0,-3.216,-1.476,-1.004,-2.821,-2.523,-14.585,-11.72,30.857,2000-10-03,0.12,0.19
0.551,-1.019,-0.629,0.551,2.0,4.0,10.0,-2.594,-0.926,-0.361,-2.169,-1.922,-14.374,-12.251,35.127,2000-10-04,0.11,0.26
0.137,0.29,1.094,0.137,3.0,5.0,10.0,-2.432,-0.789,-0.179,-1.95,-1.748,-13.888,-12.578,39.703,2000-10-05,0.08,0.22
-1.9,-0.06,-2.426,-1.9,4.0,6.0,10.0,-4.358,-2.731,-1.695,-3.771,-3.645,-15.526,-13.168,38.111,2000-10-06,0.14,0.22
-0.494,-2.329,-0.328,-0.494,0.0,9.0,10.0,-4.85,-3.221,-1.76,-4.118,-4.077,-17.188,-13.972,29.471,2000-10-09,0.21,0.15
-1.071,-0.061,-0.62,-1.071,1.0,10.0,10.0,-5.922,-4.313,-2.289,-5.039,-5.1,-19.491,-15.076,28.182,2000-10-10,0.29,0.19
-1.617,-1.548,-2.47,-1.617,2.0,11.0,10.0,-7.555,-5.993,-3.176,-6.5,-6.693,-22.863,-16.633,24.794,2000-10-11,0.33,0.19
-2.551,-0.872,-1.527,-2.551,3.0,12.0,10.0,-10.207,-8.718,-4.702,-8.924,-9.298,-28.021,-18.911,20.562,2000-10-12,0.38,0.15
3.338,-0.055,-0.169,3.338,4.0,13.0,10.0,-6.533,-5.173,-1.056,-5.193,-5.653,-28.202,-20.769,36.3,2000-10-13,0.36,0.26
0.033,0.386,2.883,0.033,0.0,16.0,10.0,-6.369,-5.104,-0.818,-4.956,-5.507,-27.986,-22.213,38.331,2000-10-16,0.33,0.19
-1.793,0.109,-1.664,-1.793,1.0,17.0,10.0,-8.12,-6.984,-2.127,-6.603,-7.287,-29.465,-23.663,34.641,2000-10-17,0.32,0.15
-0.581,-1.763,-2.723,-0.581,2.0,18.0,10.0,-8.542,-7.588,-2.179,-6.943,-7.757,-30.913,-25.113,24.242,2000-10-18,0.35,0.15
3.474,2.453,2.783,3.474,3.0,19.0,10.0,-4.776,-3.971,1.001,-3.221,-4.056,-27.975,-25.686,40.463,2000-10-19,0.34,0.3
0.588,1.334,2.985,0.588,4.0,20.0,10.0,-4.073,-3.36,1.264,-2.514,-3.38,-24.703,-25.489,42.39,2000-10-20,0.27,0.22
-0.082,-0.107,0.402,-0.082,0.0,23.0,10.0,-4.05,-3.429,0.946,-2.497,-3.396,-21.95,-24.781,43.854,2000-10-23,0.2,0.3
0.168,0.617,0.027,0.168,1.0,24.0,10.0,-3.741,-3.234,0.89,-2.233,-3.159,-19.355,-23.696,42.587,2000-10-24,0.19,0.26
-2.377,-1.237,-1.867,-2.377,2.0,25.0,10.0,-6.092,-5.72,-1.218,-4.537,-5.558,-19.752,-22.907,37.039,2000-10-25,0.23,0.19
-0.034,-1.817,-1.794,-0.034,3.0,26.0,10.0,-5.958,-5.731,-1.002,-4.393,-5.483,-19.875,-22.301,41.037,2000-10-26,0.25,0.19
1.11,0.863,1.97,1.11,4.0,27.0,10.0,-4.627,-4.545,0.085,-3.12,-4.239,-18.537,-21.548,45.627,2000-10-27,0.24,0.19
1.383,1.574,0.933,1.383,0.0,30.0,10.0,-3.066,-3.095,1.159,-1.646,-2.762,-15.756,-20.39,52.232,2000-10-30,0.18,0.26
2.198,1.839,1.583,2.198,1.0,31.0,10.0,-0.752,-0.869,2.627,0.519,-0.541,-10.945,-18.501,62.042,2000-10-31,0.08,0.3
-0.572,-0.183,0.843,-0.572,2.0,1.0,11.0,-1.223,-1.438,1.654,-0.052,-1.097,-7.703,-16.341,68.857,2000-11-01,0.05,0.3
0.5,0.257,0.757,0.5,3.0,2.0,11.0,-0.612,-0.927,1.714,0.428,-0.583,-4.509,-13.975,63.196,2000-11-02,0.01,0.3
-0.114,-0.004,-0.015,-0.114,4.0,3.0,11.0,-0.612,-1.038,1.281,0.302,-0.684,-2.086,-11.597,62.617,2000-11-03,-0.01,0.22
0.386,0.366,0.479,0.386,0.0,6.0,11.0,-0.122,-0.66,1.328,0.658,-0.291,0.276,-9.222,71.96,2000-11-06,-0.04,0.22
-0.022,-0.156,-0.312,-0.022,1.0,7.0,11.0,-0.03,-0.69,1.045,0.611,-0.308,2.097,-6.959,74.972,2000-11-07,-0.05,0.19
-1.578,0.074,-1.017,-1.578,2.0,8.0,11.0,-1.49,-2.306,-0.433,-0.944,-1.878,1.698,-5.227,56.592,2000-11-08,-0.03,0.19
-0.649,-1.948,-2.775,-0.649,3.0,9.0,11.0,-2.006,-2.975,-0.871,-1.54,-2.492,0.637,-4.054,51.025,2000-11-09,0.01,0.19
-2.44,-0.649,-0.271,-2.44,4.0,10.0,11.0,-4.335,-5.552,-2.715,-3.919,-4.955,-2.926,-3.829,42.142,2000-11-10,0.07,0.15
-1.078,-2.44,-2.734,-1.078,0.0,13.0,11.0,-5.221,-6.686,-3.067,-4.853,-5.978,-6.859,-4.435,38.398,2000-11-13,0.15,0.19
2.345,1.763,1.704,2.345,1.0,14.0,11.0,-2.63,-4.232,-0.564,-2.354,-3.479,-7.334,-5.015,54.502,2000-11-14,0.14,0.19
0.496,0.424,1.738,0.496,2.0,15.0,11.0,-1.976,-3.71,-0.054,-1.777,-2.91,-7.076,-5.427,56.132,2000-11-15,0.08,0.22
-1.258,-0.092,-0.316,-1.258,3.0,16.0,11.0,-3.086,-5.013,-1.063,-2.953,-4.138,-8.188,-5.979,48.265,2000-11-16,0.05,0.15
-0.335,-0.705,-1.084,-0.335,4.0,17.0,11.0,-3.248,-5.345,-1.123,-3.17,-4.399,-9.333,-6.65,42.055,2000-11-17,0.06,0.19
-1.835,-1.237,-1.024,-1.835,0.0,20.0,11.0,-4.959,-7.284,-2.411,-4.899,-6.225,-12.126,-7.745,27.052,2000-11-20,0.1,0.15
0.352,-0.866,-0.6,0.352,1.0,21.0,11.0,-4.391,-6.873,-1.641,-4.353,-5.736,-13.798,-8.956,30.103,2000-11-21,0.11,0.15
-1.855,-0.628,-0.88,-1.855,2.0,22.0,11.0,-6.118,-8.859,-2.849,-6.077,-7.581,-16.945,-10.554,23.968,2000-11-22,0.17,0.15
1.468,-0.261,0.036,1.468,4.0,24.0,11.0,-4.376,-7.256,-1.089,-4.364,-5.906,-17.669,-11.977,30.813,2000-11-24,0.14,0.19
0.537,1.389,1.468,0.537,0.0,27.0,11.0,-3.645,-6.669,-0.44,-3.658,-5.235,-17.46,-13.073,31.341,2000-11-27,0.11,0.19
-0.955,-0.271,-0.507,-0.955,1.0,28.0,11.0,-4.482,-7.677,-1.126,-4.475,-6.125,-18.126,-14.084,29.67,2000-11-28,0.07,0.15
0.436,-0.473,-0.426,0.436,2.0,29.0,11.0,-3.853,-7.188,-0.55,-3.864,-5.553,-17.976,-14.862,34.604,2000-11-29,0.07,0.15
-2.009,-0.774,-2.586,-2.009,3.0,30.0,11.0,-5.775,-9.358,-2.089,-5.758,-7.564,-19.804,-15.851,31.998,2000-11-30,0.12,0.15
0.021,-0.54,0.936,0.021,4.0,1.0,12.0,-5.549,-9.307,-1.654,-5.511,-7.392,-20.989,-16.878,37.483,2000-12-01,0.12,0.15
0.741,-0.196,0.246,0.741,0.0,4.0,12.0,-4.586,-8.495,-0.725,-4.55,-6.472,-20.901,-17.683,43.353,2000-12-04,0.13,0.15
3.892,3.341,1.125,3.892,1.0,5.0,12.0,-0.577,-4.44,2.438,-0.608,-2.434,-16.48,-17.442,48.527,2000-12-05,0.05,0.33
-1.822,-0.001,1.599,-1.822,2.0,6.0,12.0,-2.332,-6.374,0.502,-2.378,-4.249,-14.829,-16.919,41.87,2000-12-06,0.03,0.15
-0.585,-1.674,-0.512,-0.585,3.0,7.0,12.0,-2.81,-6.997,-0.067,-2.864,-4.766,-13.997,-16.335,43.643,2000-12-07,0.01,0.22
1.96,1.982,0.32,1.96,4.0,8.0,12.0,-0.705,-4.953,1.486,-0.851,-2.697,-11.085,-15.285,50.437,2000-12-08,-0.03,0.26
0.753,0.632,1.533,0.753,0.0,11.0,12.0,0.129,-4.181,1.777,-0.094,-1.892,-7.855,-13.799,58.057,2000-12-11,-0.1,0.22
-0.654,-0.632,0.449,-0.654,1.0,12.0,12.0,-0.433,-4.868,0.905,-0.723,-2.512,-5.954,-12.23,55.017,2000-12-12,-0.16,0.11
-0.816,0.402,-0.86,-0.816,2.0,13.0,12.0,-1.161,-5.723,0.072,-1.491,-3.289,-5.289,-10.842,58.41,2000-12-13,-0.14,0.11
-1.401,-1.864,-1.325,-1.401,3.0,14.0,12.0,-2.46,-7.211,-1.079,-2.818,-4.663,-6.229,-9.919,49.812,2000-12-14,-0.09,0.11
-2.146,-1.401,-2.618,-2.146,4.0,15.0,12.0,-4.518,-9.526,-2.637,-4.875,-6.82,-9.19,-9.773,42.484,2000-12-15,-0.04,0.11
0.807,-0.642,0.519,0.807,0.0,18.0,12.0,-3.551,-8.623,-1.452,-3.877,-5.847,-10.56,-9.931,47.249,2000-12-18,-0.01,0.15
-1.296,1.06,-0.53,-1.296,1.0,19.0,12.0,-4.763,-10.03,-2.227,-5.035,-7.093,-12.881,-10.521,42.852,2000-12-19,0.01,0.15
-3.13,-3.033,-3.374,-3.13,2.0,20.0,12.0,-7.954,-13.544,-4.424,-8.098,-10.344,-17.812,-11.979,40.628,2000-12-20,0.04,0.15
0.8,-1.554,-0.562,0.8,3.0,21.0,12.0,-6.956,-12.593,-2.876,-6.956,-9.281,-20.665,-13.716,42.732,2000-12-21,0.09,0.15
2.44,1.607,1.658,2.44,4.0,22.0,12.0,-4.372,-9.877,-0.34,-4.235,-6.545,-20.183,-15.009,46.824,2000-12-22,0.07,0.19
0.706,0.763,2.101,0.706,1.0,26.0,12.0,-3.55,-9.08,0.291,-3.367,-5.684,-18.839,-15.775,38.052,2000-12-26,0.03,0.15
1.044,1.223,0.716,1.044,2.0,27.0,12.0,-2.412,-7.942,1.057,-2.209,-4.501,-16.477,-15.916,45.407,2000-12-27,-0.03,0.19
0.399,0.293,1.13,0.399,3.0,28.0,12.0,-1.981,-7.492,1.16,-1.732,-4.005,-14.016,-15.536,48.078,2000-12-28,-0.06,0.26
-1.045,0.312,-0.624,-1.045,4.0,29.0,12.0,-3.025,-8.574,0.093,-2.696,-5.002,-13.04,-15.037,39.233,2000-12-29,-0.1,0.19
-2.803,-1.479,-3.147,-2.803,1.0,2.0,1.0,-5.832,-11.635,-2.231,-5.436,-7.871,-15.079,-15.045,31.147,2001-01-02,-0.07,0.11
5.01,2.081,-0.112,5.01,2.0,3.0,1.0,-0.71,-6.269,2.117,-0.39,-2.671,-11.376,-14.311,46.219,2001-01-03,-0.11,0.3
-1.055,0.184,4.277,-1.055,3.0,4.0,1.0,-1.69,-7.342,0.859,-1.403,-3.691,-9.479,-13.345,45.775,2001-01-04,-0.14,0.22
-2.624,-1.146,-2.572,-2.624,4.0,5.0,1.0,-4.277,-10.157,-1.451,-3.974,-6.357,-10.677,-12.811,43.574,2001-01-05,-0.12,0.15
-0.192,-2.729,-1.441,-0.192,0.0,8.0,1.0,-4.371,-10.279,-1.316,-4.01,-6.432,-11.692,-12.587,47.33,2001-01-08,-0.02,0.15
0.381,1.03,1.477,0.381,1.0,9.0,1.0,-3.876,-9.773,-0.745,-3.473,-5.908,-11.96,-12.462,46.336,2001-01-09,0.05,0.19
0.959,0.156,-0.607,0.959,2.0,10.0,1.0,-2.789,-8.65,0.169,-2.393,-4.805,-11.039,-12.177,51.301,2001-01-10,0.01,0.33
1.032,1.403,1.743,1.032,3.0,11.0,1.0,-1.631,-7.473,0.951,-1.295,-3.661,-9.11,-11.564,61.609,2001-01-11,-0.04,0.33
-0.641,0.077,0.143,-0.641,4.0,12.0,1.0,-2.118,-8.094,0.25,-1.871,-4.244,-8.174,-10.886,58.177,2001-01-12,-0.09,0.3
0.632,-0.405,0.133,0.632,1.0,16.0,1.0,-1.334,-7.354,0.701,-1.183,-3.518,-6.682,-10.045,54.255,2001-01-16,-0.1,0.3
0.213,1.439,0.92,0.213,2.0,17.0,1.0,-0.97,-7.063,0.729,-0.931,-3.233,-5.213,-9.079,53.018,2001-01-17,-0.12,0.33
1.392,0.43,0.151,1.392,3.0,18.0,1.0,0.532,-5.535,1.673,0.437,-1.78,-2.526,-7.768,53.947,2001-01-18,-0.15,0.3
