Close_Diff,High_Diff,Low_Diff,Open_Diff,Day_of_Week,Day_of_Month,Month,MA_50_Diff,MA_200_Diff,EMA_9_Diff,EMA_50_Diff,EMA_100_Diff,MACD,MACD_Signal,RSI,timestamp,model_smart_dumb_spread_close,model_percent_bearish_close
0.18,0.0,0.121,0.025,2.0,11.0,10.0,2.767,6.061,0.575,2.417,3.715,20.142,17.563,83.963,2017-10-11,-0.31,0.42
-0.169,0.004,0.014,0.089,3.0,12.0,10.0,2.545,5.847,0.326,2.164,3.482,19.917,18.033,79.297,2017-10-12,-0.29,0.41
0.088,0.091,0.148,0.109,4.0,13.0,10.0,2.567,5.87,0.331,2.162,3.496,19.692,18.365,85.403,2017-10-13,-0.3,0.42
0.175,0.071,0.022,-0.004,0.0,16.0,10.0,2.674,5.975,0.404,2.241,3.592,19.648,18.622,86.147,2017-10-16,-0.28,0.45
0.067,0.009,0.08,0.063,1.0,17.0,10.0,2.678,5.975,0.377,2.217,3.585,19.527,18.803,84.594,2017-10-17,-0.26,0.42
0.074,0.172,0.195,0.223,2.0,18.0,10.0,2.683,5.986,0.36,2.199,3.584,19.361,18.915,84.362,2017-10-18,-0.26,0.42
0.033,-0.068,-0.459,-0.37,3.0,19.0,10.0,2.646,5.96,0.314,2.144,3.544,19.078,18.947,82.359,2017-10-19,-0.25,0.39
0.512,0.51,0.771,0.555,4.0,20.0,10.0,3.035,6.379,0.658,2.538,3.955,19.684,19.095,83.211,2017-10-20,-0.25,0.44
-0.397,0.111,-0.126,0.41,0.0,23.0,10.0,2.552,5.95,0.209,2.065,3.501,19.119,19.099,70.496,2017-10-23,-0.21,0.3
0.162,-0.237,0.049,-0.365,1.0,24.0,10.0,2.629,6.043,0.296,2.136,3.585,18.789,19.037,70.885,2017-10-24,-0.19,0.33
-0.466,-0.186,-0.841,-0.083,2.0,25.0,10.0,2.101,5.546,-0.137,1.612,3.071,17.361,18.702,53.489,2017-10-25,-0.13,0.25
0.127,-0.013,0.621,-0.251,3.0,26.0,10.0,2.153,5.611,-0.008,1.669,3.131,16.303,18.222,57.55,2017-10-26,-0.16,0.34
0.807,0.62,0.24,0.398,4.0,27.0,10.0,2.819,6.306,0.635,2.36,3.829,16.938,17.965,70.329,2017-10-27,-0.17,0.39
-0.319,-0.114,0.09,0.291,0.0,30.0,10.0,2.394,5.948,0.253,1.967,3.451,16.584,17.689,62.098,2017-10-30,-0.22,0.36
0.094,-0.067,0.152,-0.068,1.0,31.0,10.0,2.372,5.977,0.278,1.979,3.472,16.313,17.414,61.179,2017-10-31,-0.23,0.38
0.159,0.392,0.108,0.28,2.0,1.0,11.0,2.429,6.067,0.349,2.051,3.554,16.241,17.179,65.913,2017-11-01,-0.21,0.33
0.019,-0.282,-0.34,-0.145,3.0,2.0,11.0,2.342,6.024,0.294,1.988,3.501,16.038,16.951,65.232,2017-11-02,-0.24,0.31
0.31,0.283,0.413,0.096,4.0,3.0,11.0,2.528,6.253,0.482,2.201,3.724,16.335,16.828,66.575,2017-11-03,-0.25,0.34
0.127,0.192,0.345,0.215,0.0,6.0,11.0,2.538,6.309,0.486,2.234,3.77,16.643,16.791,67.141,2017-11-06,-0.31,0.45
-0.019,0.14,-0.051,0.179,1.0,7.0,11.0,2.406,6.231,0.374,2.129,3.678,16.656,16.764,66.097,2017-11-07,-0.32,0.44
0.144,-0.06,0.026,-0.131,2.0,8.0,11.0,2.433,6.309,0.414,2.181,3.741,16.774,16.766,67.141,2017-11-08,-0.28,0.42
-0.376,-0.346,-0.723,-0.182,3.0,9.0,11.0,1.966,5.9,0.031,1.74,3.311,15.897,16.592,55.181,2017-11-09,-0.24,0.39
-0.09,-0.104,0.36,-0.148,4.0,10.0,11.0,1.792,5.76,-0.047,1.587,3.16,14.844,16.243,60.446,2017-11-10,-0.23,0.34
0.098,0.149,-0.042,-0.141,0.0,13.0,11.0,1.805,5.794,0.041,1.618,3.191,14.052,15.805,59.663,2017-11-13,-0.09,0.34
-0.231,-0.309,-0.308,0.047,1.0,14.0,11.0,1.484,5.517,-0.153,1.336,2.908,12.796,15.203,64.426,2017-11-14,-0.03,0.27
-0.553,-0.264,-0.355,-0.322,2.0,15.0,11.0,0.859,4.937,-0.567,0.757,2.321,10.529,14.268,52.446,2017-11-15,0.02,0.28
0.82,0.67,0.606,0.136,3.0,16.0,11.0,1.572,5.651,0.2,1.502,3.054,10.309,13.476,52.638,2017-11-16,0.08,0.39
-0.263,-0.237,0.182,0.388,4.0,17.0,11.0,1.222,5.348,-0.05,1.194,2.743,9.478,12.677,53.534,2017-11-17,0.04,0.36
0.128,0.026,0.024,-0.134,0.0,20.0,11.0,1.275,5.412,0.062,1.268,2.81,8.982,11.938,53.998,2017-11-20,0.0,0.34
0.654,0.64,0.424,0.375,1.0,21.0,11.0,1.837,5.968,0.569,1.835,3.374,9.837,11.518,59.951,2017-11-21,0.0,0.34
-0.075,-0.01,0.234,0.43,2.0,22.0,11.0,1.688,5.839,0.396,1.692,3.236,10.24,11.262,58.59,2017-11-22,-0.04,0.33
0.206,0.126,0.2,0.004,4.0,24.0,11.0,1.807,5.976,0.48,1.82,3.366,10.865,11.183,57.466,2017-11-24,-0.16,0.36
-0.038,0.084,-0.06,0.086,0.0,27.0,11.0,1.692,5.885,0.353,1.712,3.263,11.151,11.176,55.396,2017-11-27,-0.14,0.36
0.985,0.816,0.253,0.126,1.0,28.0,11.0,2.557,6.746,1.06,2.566,4.123,13.292,11.6,65.106,2017-11-28,-0.18,0.44
-0.037,0.274,0.571,0.84,2.0,29.0,11.0,2.43,6.656,0.819,2.431,4.007,14.74,12.228,63.461,2017-11-29,-0.19,0.34
0.819,0.867,0.519,0.233,3.0,30.0,11.0,3.117,7.358,1.3,3.097,4.692,17.423,13.267,74.316,2017-11-30,-0.2,0.33
-0.202,-0.268,-1.079,0.424,4.0,1.0,12.0,2.813,7.115,0.88,2.787,4.41,18.899,14.393,72.611,2017-12-01,-0.22,0.34
-0.105,0.55,1.286,0.457,0.0,4.0,12.0,2.607,6.962,0.62,2.579,4.224,19.618,15.438,70.567,2017-12-04,-0.24,0.31
-0.374,-0.618,-0.428,-0.655,1.0,5.0,12.0,2.141,6.563,0.198,2.126,3.788,19.17,16.185,68.552,2017-12-05,-0.23,0.33
-0.011,-0.54,-0.113,-0.513,2.0,6.0,12.0,2.029,6.501,0.149,2.032,3.702,18.577,16.663,76.347,2017-12-06,-0.19,0.33
0.293,0.25,0.068,0.081,3.0,7.0,12.0,2.217,6.723,0.353,2.228,3.905,18.516,17.034,73.469,2017-12-07,-0.12,0.36
0.551,0.404,0.669,0.678,4.0,8.0,12.0,2.645,7.18,0.719,2.655,4.343,19.415,17.51,81.018,2017-12-08,-0.14,0.39
0.32,0.327,0.279,0.226,0.0,11.0,12.0,2.85,7.422,0.829,2.849,4.556,20.576,18.123,81.825,2017-12-11,-0.21,0.41
0.155,0.353,0.313,0.36,1.0,12.0,12.0,2.899,7.509,0.786,2.882,4.611,21.579,18.814,79.706,2017-12-12,-0.16,0.31
-0.047,0.081,0.115,0.22,2.0,13.0,12.0,2.757,7.415,0.591,2.725,4.475,22.019,19.455,80.211,2017-12-13,-0.16,0.3
-0.407,-0.142,-0.407,-0.064,3.0,14.0,12.0,2.273,6.985,0.148,2.236,4.004,21.248,19.814,71.683,2017-12-14,-0.25,0.33
0.897,0.433,0.269,-0.197,4.0,15.0,12.0,3.05,7.758,0.829,2.984,4.762,22.3,20.311,77.12,2017-12-15,-0.3,0.44
0.536,0.572,1.007,0.951,0.0,18.0,12.0,3.462,8.192,1.086,3.364,5.165,24.015,21.052,75.071,2017-12-18,-0.34,0.47
-0.323,-0.02,-0.193,0.253,1.0,19.0,12.0,3.048,7.836,0.612,2.931,4.762,24.392,21.72,70.734,2017-12-19,-0.37,0.41
-0.083,-0.127,-0.173,-0.168,2.0,20.0,12.0,2.871,7.7,0.424,2.739,4.59,24.232,22.222,63.853,2017-12-20,-0.41,0.42
0.199,0.061,0.235,-0.192,3.0,21.0,12.0,2.967,7.824,0.497,2.817,4.684,24.255,22.629,68.531,2017-12-21,-0.39,0.42
-0.046,-0.271,-0.159,0.045,4.0,22.0,12.0,2.824,7.724,0.361,2.663,4.549,23.898,22.883,69.473,2017-12-22,-0.32,0.38
-0.106,-0.097,-0.006,-0.191,1.0,26.0,12.0,2.626,7.569,0.205,2.46,4.36,23.12,22.93,74.094,2017-12-26,-0.32,0.41
0.079,0.108,0.035,0.112,2.0,27.0,12.0,2.61,7.582,0.227,2.437,4.347,22.416,22.827,74.812,2017-12-27,-0.28,0.41
0.183,0.075,0.141,0.149,3.0,28.0,12.0,2.693,7.695,0.327,2.513,4.433,22.002,22.662,74.141,2017-12-28,-0.27,0.42
-0.518,0.166,-0.338,0.114,4.0,29.0,12.0,2.102,7.16,-0.153,1.927,3.857,20.315,22.193,60.617,2017-12-29,-0.24,0.38
0.83,0.14,0.327,-0.202,1.0,2.0,1.0,2.809,7.865,0.537,2.627,4.557,20.533,21.861,65.199,2018-01-02,-0.26,0.5
0.64,0.685,0.574,0.526,2.0,3.0,1.0,3.325,8.389,0.936,3.119,5.061,21.845,21.858,68.687,2018-01-03,-0.3,0.44
0.403,0.55,0.79,0.795,3.0,4.0,1.0,3.596,8.687,1.066,3.37,5.335,23.497,22.186,71.736,2018-01-04,-0.33,0.42
0.703,0.519,0.325,0.442,4.0,5.0,1.0,4.143,9.252,1.406,3.887,5.877,26.051,22.959,80.592,2018-01-05,-0.36,0.45
0.166,0.184,0.355,0.415,0.0,8.0,1.0,4.163,9.33,1.256,3.887,5.914,28.12,23.991,77.714,2018-01-08,-0.37,0.48
0.13,0.387,0.375,0.309,1.0,9.0,1.0,4.149,9.374,1.107,3.855,5.917,29.705,25.134,75.696,2018-01-09,-0.37,0.42
-0.111,-0.302,-0.429,-0.204,2.0,10.0,1.0,3.921,9.199,0.798,3.601,5.697,30.365,26.18,79.456,2018-01-10,-0.36,0.44
0.703,0.609,0.611,0.27,3.0,11.0,1.0,4.451,9.759,1.193,4.107,6.23,32.078,27.36,83.853,2018-01-11,-0.38,0.53
0.675,0.733,0.612,0.625,4.0,12.0,1.0,4.94,10.288,1.484,4.563,6.723,34.544,28.797,85.354,2018-01-12,-0.43,0.45
-0.352,0.706,-0.036,1.039,1.0,16.0,1.0,4.462,9.897,0.908,4.06,6.266,35.3,30.097,80.542,2018-01-16,-0.43,0.41
0.942,-0.018,0.352,-0.499,2.0,17.0,1.0,5.194,10.659,1.466,4.761,6.999,37.575,31.593,84.739,2018-01-17,-0.42,0.45
-0.162,-0.043,0.51,0.625,3.0,18.0,1.0,4.891,10.436,1.045,4.426,6.713,38.567,32.988,82.402,2018-01-18,-0.32,0.36
0.439,0.16,0.198,0.007,4.0,19.0,1.0,5.15,10.747,1.182,4.653,6.979,39.884,34.367,83.1,2018-01-19,-0.26,0.44
0.807,0.808,0.359,0.234,0.0,22.0,1.0,5.738,11.376,1.578,5.204,7.57,42.27,35.948,91.034,2018-01-22,-0.24,0.42
0.217,0.325,0.8,0.922,1.0,23.0,1.0,5.77,11.484,1.433,5.197,7.617,44.149,37.588,90.227,2018-01-23,-0.26,0.39
-0.056,0.378,-0.204,0.366,2.0,24.0,1.0,5.539,11.349,1.102,4.942,7.416,44.991,39.069,88.306,2018-01-24,-0.26,0.34
0.06,-0.155,0.217,0.029,3.0,25.0,1.0,5.415,11.318,0.93,4.804,7.323,45.275,40.31,87.603,2018-01-25,-0.25,0.36
1.184,0.853,0.538,0.044,4.0,26.0,1.0,6.321,12.265,1.671,5.686,8.241,47.663,41.78,88.672,2018-01-26,-0.29,0.47
-0.673,-0.078,0.186,0.694,0.0,29.0,1.0,5.494,11.582,0.804,4.848,7.469,47.448,42.914,78.992,2018-01-29,-0.27,0.36
-1.09,-1.145,-1.165,-1.203,1.0,30.0,1.0,4.27,10.52,-0.231,3.651,6.321,44.258,43.183,66.936,2018-01-30,-0.23,0.34
0.049,0.053,-0.186,-0.012,2.0,31.0,1.0,4.148,10.48,-0.146,3.553,6.241,41.364,42.819,68.139,2018-01-31,-0.17,0.36
-0.065,-0.116,-0.012,-0.563,3.0,1.0,2.0,3.913,10.336,-0.169,3.354,6.058,38.48,41.951,64.258,2018-02-01,-0.1,0.33
-2.121,-0.953,-1.875,-0.267,4.0,2.0,2.0,1.701,8.317,-1.871,1.21,3.943,31.007,39.762,44.804,2018-02-02,-0.12,0.33
-4.098,-1.621,-4.413,-2.416,0.0,5.0,2.0,-2.537,4.344,-4.979,-2.893,-0.159,15.769,34.964,30.995,2018-02-05,0.02,0.27
1.744,-2.256,-1.71,-4.607,1.0,6.0,2.0,-0.852,5.919,-2.544,-1.085,1.527,7.337,29.438,34.889,2018-02-06,0.16,0.34
-0.5,0.986,3.404,2.913,2.0,7.0,2.0,-1.418,5.389,-2.447,-1.531,1.012,-0.429,23.465,34.032,2018-02-07,0.17,0.27
-3.754,-1.554,-3.758,-0.221,3.0,8.0,2.0,-5.358,1.662,-5.154,-5.275,-2.792,-14.538,15.864,24.679,2018-02-08,0.3,0.28
1.494,-1.735,-1.855,-3.1,4.0,9.0,2.0,-3.802,3.065,-2.886,-3.58,-1.254,-22.351,8.221,27.231,2018-02-09,0.4,0.23
1.391,1.286,3.544,1.344,0.0,12.0,2.0,-2.4,4.345,-1.179,-2.074,0.133,-25.31,1.515,31.648,2018-02-12,0.48,0.22
0.261,-0.141,0.558,0.361,1.0,13.0,2.0,-2.144,4.542,-0.732,-1.737,0.385,-26.786,-4.145,32.689,2018-02-13,0.47,0.17
1.34,1.246,0.447,0.187,2.0,14.0,2.0,-0.835,5.747,0.48,-0.376,1.669,-24.791,-8.274,36.938,2018-02-14,0.42,0.23
1.207,1.088,1.546,2.348,3.0,15.0,2.0,0.3,6.808,1.333,0.789,2.785,-20.346,-10.689,36.815,2018-02-15,0.37,0.25
0.037,0.839,1.312,0.504,4.0,16.0,2.0,0.262,6.78,1.096,0.794,2.766,-16.551,-11.861,38.311,2018-02-16,0.4,0.2
-0.584,-0.611,-0.673,-0.041,1.0,20.0,2.0,-0.388,6.172,0.412,0.202,2.151,-14.662,-12.421,39.462,2018-02-20,0.35,0.17
-0.55,0.371,-0.202,-0.201,2.0,21.0,2.0,-0.99,5.598,-0.111,-0.335,1.578,-14.206,-12.778,38.162,2018-02-21,0.34,0.2
0.097,-0.6,-0.13,-0.372,3.0,22.0,2.0,-0.931,5.633,-0.011,-0.229,1.641,-13.477,-12.918,38.611,2018-02-22,0.34,0.22
1.603,0.604,0.592,0.198,4.0,23.0,2.0,0.598,7.058,1.254,1.3,3.129,-9.295,-12.194,48.522,2018-02-23,0.3,0.28
1.176,1.197,1.475,1.531,0.0,26.0,2.0,1.67,8.07,1.921,2.351,4.171,-3.336,-10.422,65.528,2018-02-26,0.24,0.25
-1.271,0.306,-0.347,0.837,1.0,27.0,2.0,0.345,6.823,0.527,1.051,2.879,-1.447,-8.627,55.995,2018-02-27,0.21,0.17
-1.11,-0.991,-1.118,-0.959,2.0,28.0,2.0,-0.819,5.718,-0.471,-0.057,1.754,-2.379,-7.378,53.769,2018-02-28,0.27,0.16
-1.332,-1.109,-1.986,-1.4,3.0,1.0,3.0,-2.182,4.394,-1.463,-1.353,0.419,-5.967,-7.096,63.341,2018-03-01,0.36,0.17
0.507,-1.268,-0.464,-2.075,4.0,2.0,3.0,-1.667,4.822,-0.76,-0.809,0.903,-7.627,-7.202,60.627,2018-03-02,0.39,0.19
1.103,1.181,1.074,0.834,0.0,5.0,3.0,-0.587,5.794,0.271,0.28,1.945,-6.472,-7.056,59.822,2018-03-05,0.33,0.34
0.264,0.146,1.327,1.832,1.0,6.0,3.0,-0.358,5.975,0.427,0.521,2.159,-4.921,-6.629,59.851,2018-03-06,0.25,0.25
-0.048,-0.054,-0.351,-0.733,2.0,7.0,3.0,-0.437,5.866,0.303,0.454,2.07,-3.754,-6.054,54.751,2018-03-07,0.18,0.22
0.446,0.361,0.774,0.833,3.0,8.0,3.0,-0.032,6.222,0.597,0.862,2.456,-1.827,-5.209,51.407,2018-03-08,0.2,0.2
1.738,1.683,1.061,0.738,4.0,9.0,3.0,1.601,7.754,1.836,2.455,4.04,3.501,-3.467,58.423,2018-03-09,0.15,0.28
-0.127,0.374,1.007,1.367,0.0,12.0,3.0,1.403,7.568,1.368,2.239,3.84,7.352,-1.303,60.76,2018-03-12,0.1,0.2
-0.636,0.176,-0.74,0.063,1.0,13.0,3.0,0.716,6.913,0.589,1.55,3.161,8.873,0.732,60.22,2018-03-13,0.1,0.19
-0.572,-0.885,-0.518,-0.654,2.0,14.0,3.0,0.089,6.316,0.014,0.944,2.552,8.701,2.326,56.977,2018-03-14,0.15,0.19
-0.078,-0.507,-0.106,-0.713,3.0,15.0,3.0,-0.027,6.182,-0.052,0.833,2.426,8.295,3.52,50.005,2018-03-15,0.15,0.23
0.17,-0.043,0.31,-0.134,4.0,16.0,3.0,0.115,6.28,0.095,0.962,2.541,8.256,4.467,44.64,2018-03-16,0.12,0.27
-1.42,-0.741,-2.014,-0.334,0.0,19.0,3.0,-1.316,4.877,-1.076,-0.447,1.114,5.013,4.576,43.996,2018-03-19,0.13,0.2
0.148,-0.626,0.574,-0.96,1.0,20.0,3.0,-1.147,4.967,-0.741,-0.286,1.236,2.736,4.208,50.662,2018-03-20,0.12,0.22
-0.184,0.548,-0.01,-0.002,2.0,21.0,3.0,-1.307,4.741,-0.742,-0.453,1.032,0.521,3.471,58.414,2018-03-21,0.14,0.22
-2.516,-1.587,-2.517,-0.87,3.0,22.0,3.0,-3.841,2.241,-2.674,-2.927,-1.492,-6.664,1.444,40.792,2018-03-22,0.2,0.16
-2.097,-1.41,-2.109,-1.659,4.0,23.0,3.0,-5.941,0.118,-3.898,-4.93,-3.593,-16.639,-2.173,26.639,2018-03-23,0.28,0.17
2.716,0.139,0.616,-1.034,0.0,26.0,3.0,-3.058,2.716,-0.921,-2.071,-0.837,-18.658,-5.47,39.978,2018-03-26,0.34,0.25
-1.728,0.504,-0.219,1.841,1.0,27.0,3.0,-4.737,0.971,-2.156,-3.714,-2.558,-23.69,-9.114,35.425,2018-03-27,0.34,0.16
-0.292,-1.575,-0.118,-2.109,2.0,28.0,3.0,-4.912,0.648,-1.964,-3.86,-2.802,-27.971,-12.885,32.698,2018-03-28,0.32,0.16
1.377,1.004,0.642,0.119,3.0,29.0,3.0,-3.364,1.959,-0.463,-2.353,-1.378,-28.145,-15.937,30.595,2018-03-29,0.37,0.2
-2.234,-0.781,-2.143,0.728,0.0,2.0,4.0,-5.559,-0.309,-2.207,-4.507,-3.621,-32.666,-19.283,26.658,2018-04-02,0.37,0.13
1.261,-0.726,0.849,-1.568,1.0,3.0,4.0,-4.094,0.906,-0.747,-3.08,-2.284,-33.238,-22.074,33.077,2018-04-03,0.37,0.2
1.157,1.173,-0.073,-0.314,2.0,4.0,4.0,-2.761,1.999,0.324,-1.827,-1.092,-30.895,-23.838,38.613,2018-04-04,0.39,0.19
0.686,0.839,2.952,2.837,3.0,5.0,4.0,-1.928,2.628,0.803,-1.088,-0.395,-27.259,-24.523,41.127,2018-04-05,0.31,0.2
-2.192,-0.569,-2.389,-0.434,4.0,6.0,4.0,-4.034,0.414,-1.136,-3.222,-2.593,-28.756,-25.369,36.076,2018-04-06,0.33,0.13
0.334,-0.125,0.948,-1.082,0.0,9.0,4.0,-3.515,0.711,-0.64,-2.766,-2.207,-28.908,-26.077,40.012,2018-04-09,0.35,0.16
1.673,0.448,0.957,0.811,1.0,10.0,4.0,-1.649,2.302,0.813,-1.033,-0.515,-25.211,-25.904,44.429,2018-04-10,0.36,0.2
-0.553,-0.151,0.132,0.208,2.0,11.0,4.0,-2.054,1.721,0.209,-1.532,-1.052,-23.198,-25.363,43.646,2018-04-11,0.31,0.13
0.825,0.499,0.552,0.376,3.0,12.0,4.0,-1.1,2.483,0.821,-0.674,-0.221,-19.618,-24.214,52.021,2018-04-12,0.29,0.17
-0.289,0.207,-0.331,0.869,4.0,13.0,4.0,-1.266,2.156,0.427,-0.927,-0.501,-17.203,-22.812,57.484,2018-04-13,0.3,0.13
0.811,0.232,0.76,-0.254,0.0,16.0,4.0,-0.344,2.899,0.982,-0.111,0.301,-13.396,-20.929,52.376,2018-04-16,0.25,0.22
1.066,0.999,1.009,0.848,1.0,17.0,4.0,0.756,3.87,1.621,0.908,1.326,-7.983,-18.34,62.069,2018-04-17,0.23,0.25
0.083,0.153,0.43,0.645,2.0,18.0,4.0,0.794,3.897,1.363,0.952,1.38,-3.472,-15.366,63.526,2018-04-18,0.2,0.19
-0.573,-0.539,-0.804,-0.33,3.0,19.0,4.0,0.224,3.295,0.636,0.366,0.796,-1.136,-12.52,57.204,2018-04-19,0.13,0.19
-0.854,-0.329,-0.794,-0.318,4.0,20.0,4.0,-0.626,2.418,-0.176,-0.472,-0.057,-1.126,-10.241,63.506,2018-04-20,0.18,0.17
0.006,-0.411,-0.098,-0.637,0.0,23.0,4.0,-0.688,2.375,-0.136,-0.448,-0.05,-1.094,-8.412,59.486,2018-04-23,0.14,0.2
-1.338,0.026,-1.53,0.202,1.0,24.0,4.0,-2.065,1.011,-1.195,-1.74,-1.379,-3.906,-7.511,48.311,2018-04-24,0.11,0.2
0.184,-1.425,-0.178,-1.711,2.0,25.0,4.0,-1.865,1.152,-0.808,-1.492,-1.169,-5.679,-7.144,45.909,2018-04-25,0.12,0.2
1.043,1.179,1.32,0.635,3.0,26.0,4.0,-0.816,2.128,0.186,-0.427,-0.122,-4.806,-6.677,62.217,2018-04-26,0.12,0.2
0.111,0.033,0.448,0.898,4.0,27.0,4.0,-0.682,2.194,0.238,-0.303,-0.011,-3.831,-6.107,61.352,2018-04-27,0.1,0.17
-0.819,0.208,-0.413,-0.016,0.0,30.0,4.0,-1.451,1.349,-0.468,-1.086,-0.82,-4.767,-5.839,48.067,2018-04-30,0.08,0.16
0.255,-1.031,-0.855,-1.174,1.0,1.0,5.0,-1.134,1.563,-0.17,-0.797,-0.552,-4.907,-5.653,52.864,2018-05-01,0.12,0.14
-0.721,0.211,0.24,0.401,2.0,2.0,5.0,-1.807,0.815,-0.718,-1.468,-1.257,-6.488,-5.82,43.49,2018-05-02,0.13,0.16
-0.225,-0.892,-1.409,-0.986,3.0,3.0,5.0,-1.983,0.559,-0.756,-1.631,-1.456,-8.126,-6.281,43.842,2018-05-03,0.18,0.13
1.281,1.281,0.798,-0.252,4.0,4.0,5.0,-0.662,1.781,0.414,-0.332,-0.169,-6.629,-6.351,46.836,2018-05-04,0.17,0.23
0.346,0.465,1.888,1.828,0.0,7.0,5.0,-0.26,2.082,0.606,0.013,0.172,-4.646,-6.01,41.906,2018-05-07,0.16,0.16
-0.027,-0.261,-0.357,0.034,1.0,8.0,5.0,-0.206,2.019,0.464,-0.013,0.143,-3.096,-5.427,41.131,2018-05-08,0.16,0.16
0.968,0.931,0.713,0.294,2.0,9.0,5.0,0.79,2.916,1.135,0.909,1.079,0.217,-4.298,51.072,2018-05-09,0.13,0.27
0.937,0.92,1.137,1.004,3.0,10.0,5.0,1.704,3.772,1.642,1.757,1.958,4.828,-2.473,62.048,2018-05-10,0.06,0.25
0.171,0.248,0.477,0.654,4.0,11.0,5.0,1.835,3.891,1.448,1.849,2.083,8.755,-0.227,62.809,2018-05-11,0.02,0.2
0.088,0.338,0.295,0.392,0.0,14.0,5.0,1.893,3.929,1.228,1.86,2.126,11.925,2.203,75.038,2018-05-14,-0.02,0.2
-0.684,-0.857,-0.864,-0.541,1.0,15.0,5.0,1.224,3.223,0.438,1.138,1.423,12.783,4.319,67.6,2018-05-15,-0.01,0.2
0.406,0.337,0.38,-0.22,2.0,16.0,5.0,1.628,3.568,0.672,1.477,1.786,14.187,6.293,64.753,2018-05-16,0.0,0.28
-0.086,0.154,-0.03,0.261,3.0,17.0,5.0,1.548,3.44,0.47,1.338,1.668,14.94,8.022,63.391,2018-05-17,-0.06,0.28
-0.263,-0.456,-0.08,-0.087,4.0,18.0,5.0,1.308,3.142,0.166,1.035,1.38,14.788,9.375,68.783,2018-05-18,-0.11,0.22
0.739,0.724,0.61,0.316,0.0,21.0,5.0,2.071,3.805,0.718,1.692,2.062,16.099,10.72,71.012,2018-05-21,-0.13,0.33
-0.314,0.111,-0.14,0.455,1.0,22.0,5.0,1.806,3.457,0.325,1.329,1.719,16.26,11.828,75.283,2018-05-22,-0.14,0.25
0.325,-0.325,-0.453,-0.89,2.0,23.0,5.0,2.147,3.723,0.518,1.583,1.997,16.906,12.844,79.015,2018-05-23,-0.12,0.27
-0.202,-0.05,-0.08,0.625,3.0,24.0,5.0,1.965,3.482,0.253,1.33,1.763,16.778,13.63,71.404,2018-05-24,-0.11,0.27
-0.236,-0.169,0.281,-0.269,4.0,25.0,5.0,1.752,3.208,0.014,1.053,1.5,15.974,14.099,66.506,2018-05-25,-0.09,0.2
-1.156,-0.612,-1.406,-0.679,1.0,29.0,5.0,0.649,2.029,-0.925,-0.1,0.341,12.652,13.81,55.031,2018-05-29,-0.04,0.19
1.27,0.689,0.957,-0.099,2.0,30.0,5.0,1.886,3.205,0.272,1.11,1.559,12.629,13.574,57.027,2018-05-30,0.01,0.36
-0.688,-0.251,-0.065,0.686,3.0,31.0,5.0,1.215,2.49,-0.335,0.408,0.86,10.972,13.053,45.056,2018-05-31,0.04,0.19
1.085,0.53,0.667,-0.084,4.0,1.0,6.0,2.259,3.488,0.594,1.419,1.886,11.89,12.821,51.685,2018-06-01,0.01,0.28
0.448,0.447,0.803,0.845,0.0,4.0,6.0,2.62,3.867,0.83,1.786,2.277,13.451,12.947,53.901,2018-06-04,0.0,0.28
0.07,0.125,-0.038,0.248,1.0,5.0,6.0,2.571,3.877,0.719,1.782,2.299,14.675,13.292,59.441,2018-06-05,-0.05,0.33
0.857,0.719,0.327,0.174,2.0,6.0,6.0,3.317,4.631,1.25,2.514,3.067,17.345,14.103,61.859,2018-06-06,-0.11,0.34
-0.071,0.271,0.426,0.784,3.0,7.0,6.0,3.134,4.501,0.944,2.348,2.939,19.082,15.099,61.962,2018-06-07,-0.14,0.25
0.313,-0.018,0.124,-0.324,4.0,8.0,6.0,3.31,4.74,1.002,2.548,3.177,20.915,16.262,65.617,2018-06-08,-0.18,0.28
0.107,0.389,0.6,0.518,0.0,11.0,6.0,3.312,4.781,0.886,2.548,3.215,22.351,17.48,62.598,2018-06-11,-0.18,0.3
0.174,-0.015,-0.05,0.195,1.0,12.0,6.0,3.333,4.884,0.847,2.611,3.317,23.607,18.705,66.363,2018-06-12,-0.21,0.33
-0.403,0.06,-0.149,0.084,2.0,13.0,6.0,2.826,4.44,0.357,2.131,2.868,23.428,19.65,60.964,2018-06-13,-0.19,0.25
0.247,-0.086,0.067,-0.17,3.0,14.0,6.0,2.967,4.614,0.482,2.279,3.046,23.568,20.433,64.076,2018-06-14,-0.2,0.31
-0.102,-0.224,-0.533,-0.195,4.0,15.0,6.0,2.784,4.457,0.305,2.094,2.889,23.183,20.983,65.285,2018-06-15,-0.19,0.3
-0.213,-0.281,-0.167,-0.432,0.0,18.0,6.0,2.455,4.197,0.074,1.811,2.629,22.145,21.216,75.383,2018-06-18,-0.23,0.31
-0.402,-0.358,-0.505,-0.498,1.0,19.0,6.0,1.953,3.757,-0.264,1.359,2.191,20.19,21.011,63.56,2018-06-19,-0.23,0.25
0.171,0.355,0.755,0.644,2.0,20.0,6.0,2.04,3.869,-0.074,1.468,2.312,18.805,20.57,74.191,2018-06-20,-0.2,0.31
-0.635,-0.201,-0.706,-0.016,3.0,21.0,6.0,1.336,3.202,-0.571,0.806,1.654,16.106,19.677,56.5,2018-06-21,-0.13,0.2
